any,comarca,sup_seca_ha,sup_reg_ha,rend_seca_kg_ha,rend_reg_kg_ha,prod_total_t,sup_total_ha,rend_total_kg_ha,precip_anual_mm,tmax_mitjana_any,tmin_mitjana_any,elev_m_num,precip_apr_sep_mm,tmax_mitjana_apr_sep,tmin_mitjana_apr_sep,precip_oct_mar_mm,tmax_mitjana_oct_mar,tmin_mitjana_oct_mar,proxy_de,precip_abr_jun_mm,precip_jul_aug_mm,tmax_mitjana_jun_aug,tmax_mitjana_jul_aug,comarca_raw,temp_font,temp_proxy_de,clima_font
2016,BAIX CAMP,151,4,7000.0,10000.0,1097,155,"7077,419355",978.1,23.15,11.88333333,132,324.8,27.55,16.05,653.3,18.75,7.716666667,,213.0,50.4,30.3,31.45,BAIX CAMP,directe,,directe
2017,BAIX CAMP,155,4,6504.0,7479.0,"1038,036",159,"6528,528302",575.6,22.61666667,11.41666667,132,257.0,27.28333333,16.4,318.6,17.95,6.433333333,,104.5,93.6,30.56666667,30.85,BAIX CAMP,directe,,directe
2018,BAIX CAMP,159,5,7000.0,10000.0,1163,164,"7091,463415",1424.9,22.625,11.94166667,132,482.3,27.6,17.1,942.6,17.65,6.783333333,,188.9,183.5,30.96666667,32.1,BAIX CAMP,directe,,directe
2019,BAIX CAMP,182,6,5784.0,7594.0,"1098,252",188,"5841,765957",790.1,22.60833333,11.225,132,315.6,26.88333333,15.98333333,474.5,18.33333333,6.466666667,,141.4,87.9,30.06666667,31.4,BAIX CAMP,directe,,directe
2020,BAIX CAMP,199,6,5358.0,7100.0,"1108,842",205,"5408,985366",1142.9,22.6,11.475,132,581.6,27.18333333,16.15,561.3,18.01666667,6.8,,424.2,66.3,30.16666667,31.85,BAIX CAMP,directe,,directe
2021,BAIX CAMP,215,6,5948.0,7916.0,"1326,316",221,"6001,429864",822.6,22.21666667,11.325,132,466.8,26.75,15.96666667,355.8,17.68333333,6.683333333,,245.8,88.5,30.06666667,30.7,BAIX CAMP,directe,,directe
2022,BAIX CAMP,206,6,4987.0,6637.0,"1067,144",212,"5033,698113",787.6,23.39166667,12.21666667,132,505.5,28.2,16.78333333,282.1,18.58333333,7.65,,213.2,95.5,31.6,32.45,BAIX CAMP,directe,,directe
2023,BAIX CAMP,208,6,4973.0,3963.0,"1058,162",214,"4944,682243",563.0,23.33333333,11.7,132,368.1,27.91666667,16.76666667,194.9,18.75,6.633333333,,208.5,44.0,31.0,32.05,BAIX CAMP,directe,,directe
2024,BAIX CAMP,206,7,4607.0,1596.0,"960,214",213,"4508,046948",1368.3,22.63333333,11.775,132,635.0,26.71666667,15.8,733.3,18.55,7.75,,251.3,44.8,29.63333333,31.25,BAIX CAMP,directe,,directe
2013,BAIX EBRE,"24,4","13,4",2857.0,4276.0,127,"37,8","3359,78836",560.1,21.60833333,10.575,442,200.6,26.6,14.16666667,359.5,16.61666667,6.983333333,ALT CAMP,190.8,7.7,29.8,31.0,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2012,BAIX EBRE,25,13,3380.0,5850.0,162,38,"4263,157895",436.6,22.11666667,10.65,442,168.9,27.31666667,15.48333333,267.7,16.91666667,5.816666667,ALT CAMP,102.0,24.8,30.6,31.1,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2011,BAIX EBRE,26,14,3550.0,6100.0,176,40,4400,370.9,22.11666667,11.11666667,442,109.5,27.18333333,15.13333333,261.4,17.05,7.1,ALT CAMP,95.0,14.5,28.86666667,29.9,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2010,BAIX EBRE,23,13,3500.0,6000.0,160,36,"4444,444444",433.6,20.425,9.716666667,442,202.4,26.46666667,14.48333333,231.2,14.38333333,4.95,ALT CAMP,128.2,11.4,29.5,30.5,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2009,BAIX EBRE,27,14,3692.0,4120.0,157,41,"3829,268293",338.5,21.65833333,10.76666667,442,180.7,27.15,14.96666667,157.8,16.16666667,6.566666667,ALT CAMP,123.9,15.7,30.3,30.9,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2008,BAIX EBRE,29,14,3450.0,3850.0,154,43,"3581,395349",590.6,21.025,10.1,442,372.2,26.01666667,14.06666667,218.4,16.03333333,6.133333333,ALT CAMP,301.0,25.0,29.53333333,30.8,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2014,BAIX EBRE,24,13,7053.0,10579.0,"306,799",37,"8291,864865",559.8,22.39166667,11.4,442,260.3,27.3,15.11666667,299.5,17.48333333,7.683333333,ALT CAMP,157.8,34.0,29.56666667,29.85,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2015,BAIX EBRE,25,13,7342.0,11013.0,327,38,"8605,263158",444.4,22.275,10.65,442,173.7,27.43333333,14.7,270.7,17.11666667,6.6,ALT CAMP,108.4,21.8,30.46666667,31.0,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2016,BAIX EBRE,21,13,7000.0,10000.0,277,34,"8147,058824",387.3,22.49166667,10.925,442,128.0,27.65,14.46666667,259.3,17.33333333,7.383333333,ALT CAMP,118.8,3.4,31.06666667,32.05,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2017,BAIX EBRE,20,13,4356.0,5009.0,"152,237",33,"4613,242424",363.5,22.68333333,10.33333333,442,136.3,28.31666667,14.53333333,227.2,17.05,6.133333333,ALT CAMP,95.9,30.1,31.5,31.85,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2018,BAIX EBRE,21,13,7000.0,10000.0,277,34,"8147,058824",510.2,22.25,11.15833333,442,168.5,28.23333333,15.48333333,341.7,16.26666667,6.833333333,ALT CAMP,124.8,16.2,31.46666667,32.9,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2019,BAIX EBRE,21,13,6410.0,8745.0,"248,295",34,"7302,794118",337.0,22.36666667,10.35833333,442,158.6,27.4,14.3,178.4,17.33333333,6.416666667,ALT CAMP,96.3,28.6,31.03333333,32.25,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2020,BAIX EBRE,22,13,1400.0,2000.0,"56,8",35,"1622,857143",653.1,21.91666667,10.86666667,442,274.5,27.06666667,14.93333333,378.6,16.76666667,6.8,ALT CAMP,250.5,19.2,30.0,31.8,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2021,BAIX EBRE,22,13,8187.0,9239.0,"300,221",35,"8577,742857",455.6,21.575,10.95,442,272.8,26.7,15.08333333,182.8,16.45,6.816666667,ALT CAMP,158.7,10.5,30.06666667,30.55,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2022,BAIX EBRE,22,13,6863.0,7745.0,"251,671",35,"7190,6",435.8,22.90833333,11.63333333,442,249.8,28.21666667,15.76666667,186.0,17.6,7.5,ALT CAMP,122.0,114.5,31.56666667,32.15,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2023,BAIX EBRE,7,0,2721.0,0.0,"19,047",7,2721,243.6,22.975,11.46666667,442,160.6,28.01666667,15.96666667,83.0,17.93333333,6.966666667,ALT CAMP,69.0,36.2,30.96666667,32.0,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2024,BAIX EBRE,7,0,4000.0,0.0,28,7,4000,483.1,22.375,11.79166667,442,219.2,27.13333333,15.26666667,263.9,17.61666667,8.316666667,ALT CAMP,139.8,25.2,30.3,31.65,BAIX EBRE,proxy,ALT CAMP,proxy_temp
2013,BAIX EMPORDÀ,"246,5","0,6",4140.0,5200.0,1024,"247,1","4144,071226",653.3,21.39166667,7.366666667,64,241.6,26.13333333,11.8,411.7,16.65,2.933333333,GIRONÈS,162.1,58.6,29.9,31.65,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2012,BAIX EMPORDÀ,246,"0,5",2850.0,5200.0,704,"246,5","2855,983773",520.0,21.95,7.208333333,64,236.6,27.06666667,12.41666667,283.4,16.83333333,2.0,GIRONÈS,114.9,14.2,30.8,31.55,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2011,BAIX EMPORDÀ,255,1,3550.0,6450.0,907,256,"3542,96875",829.5,22.16666667,8.158333333,64,215.5,27.06666667,12.76666667,614.0,17.26666667,3.55,GIRONÈS,91.8,94.8,28.5,29.4,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2010,BAIX EMPORDÀ,240,0,3200.0,5900.0,771,240,"3212,5",1017.9,20.65,7.291666667,64,331.3,26.33333333,12.01666667,686.6,14.96666667,2.566666667,GIRONÈS,135.3,61.6,29.93333333,31.3,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2009,BAIX EMPORDÀ,240,1,6099.0,8560.0,1469,241,"6095,435685",384.3,22.26666667,7.516666667,64,134.9,27.75,12.4,249.4,16.78333333,2.633333333,GIRONÈS,99.8,3.8,31.6,32.35,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2008,BAIX EMPORDÀ,269,6,5400.0,7500.0,1498,275,"5447,272727",577.6,21.34166667,7.183333333,64,197.3,26.38333333,11.68333333,380.3,16.3,2.683333333,GIRONÈS,163.1,27.5,29.73333333,30.9,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2014,BAIX EMPORDÀ,239,2,4000.0,6350.0,"968,7",241,"4019,502075",735.9,22.25833333,8.341666667,64,438.6,26.58333333,12.7,297.3,17.93333333,3.983333333,GIRONÈS,162.1,164.5,28.93333333,28.85,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2015,BAIX EMPORDÀ,243,1,3400.0,5400.0,832,244,"3409,836066",367.7,22.93333333,7.666666667,64,157.1,28.25,12.73333333,210.6,17.61666667,2.6,GIRONÈS,36.9,61.2,31.8,32.05,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2016,BAIX EMPORDÀ,247,1,3324.0,5462.0,"826,49",248,"3332,620968",543.5,22.55,7.791666667,64,214.6,27.43333333,12.15,328.9,17.66666667,3.433333333,GIRONÈS,139.7,5.9,30.86666667,32.4,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2017,BAIX EMPORDÀ,255,1,4353.0,6337.0,"1116,352",256,"4360,75",512.9,23.04166667,7.25,64,136.2,28.5,12.33333333,376.7,17.58333333,2.166666667,GIRONÈS,69.5,11.4,32.23333333,32.05,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2018,BAIX EMPORDÀ,249,2,4500.0,7500.0,"1135,5",251,"4523,904382",804.0,22.46666667,7.958333333,64,318.5,28.13333333,12.8,485.5,16.8,3.116666667,GIRONÈS,201.3,45.1,31.53333333,32.85,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2019,BAIX EMPORDÀ,248,9,4600.0,7500.0,"1208,3",257,"4701,55642",549.8,23.0,7.116666667,64,235.5,27.78333333,12.01666667,314.3,18.21666667,2.216666667,GIRONÈS,96.9,35.4,32.2,33.05,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2020,BAIX EMPORDÀ,250,10,3365.0,4950.0,"890,75",260,"3425,961538",708.7,22.60833333,8.258333333,64,408.9,27.65,12.98333333,299.8,17.56666667,3.533333333,GIRONÈS,348.4,53.8,30.43333333,32.25,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2021,BAIX EMPORDÀ,253,11,3955.0,6000.0,1067,264,"4041,666667",516.5,22.25833333,7.65,64,208.8,27.45,12.31666667,307.7,17.06666667,2.983333333,GIRONÈS,75.4,63.8,31.56666667,31.85,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2022,BAIX EMPORDÀ,251,11,3776.0,5809.0,"1011,675",262,"3861,354962",390.7,24.01666667,8.433333333,64,150.4,29.73333333,13.3,240.3,18.3,3.566666667,GIRONÈS,73.3,8.7,34.2,34.8,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2023,BAIX EMPORDÀ,254,11,2122.0,2400.0,"565,388",265,"2133,539623",378.8,23.95,7.933333333,64,260.1,28.91666667,13.31666667,118.7,18.98333333,2.55,GIRONÈS,103.0,82.9,32.0,33.15,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2024,BAIX EMPORDÀ,254,11,2489.0,4300.0,"679,506",265,"2564,173585",545.3,23.175,8.608333333,64,239.5,27.58333333,12.51666667,305.8,18.76666667,4.7,GIRONÈS,143.2,32.8,31.3,33.25,BAIX EMPORDÀ,proxy,GIRONÈS,proxy_temp
2013,BAIX LLOBREGAT,"289,6",1,7230.0,15500.0,2109,"290,6","7257,398486",1111.7,20.73333333,13.06666667,187,463.7,24.61666667,17.25,648.0,16.85,8.883333333,,341.8,87.1,27.56666667,29.05,BAIX LLOBREGAT,directe,,directe
2012,BAIX LLOBREGAT,300,1,5561.0,15291.0,1682,301,"5588,039867",926.5,21.18333333,12.95,187,491.6,25.7,17.83333333,434.9,16.66666667,8.066666667,,257.6,120.2,28.26666667,29.1,BAIX LLOBREGAT,directe,,directe
2011,BAIX LLOBREGAT,322,1,8629.0,15291.0,2790,323,"8637,770898",1317.4,21.39166667,13.925,187,586.0,25.65,18.58333333,731.4,17.13333333,9.266666667,,375.6,152.8,27.43333333,28.55,BAIX LLOBREGAT,directe,,directe
2010,BAIX LLOBREGAT,320,1,8493.0,15050.0,2729,321,"8501,557632",1314.2,19.86666667,12.6,187,679.0,24.66666667,17.71666667,635.2,15.06666667,7.483333333,,331.1,123.4,27.73333333,29.2,BAIX LLOBREGAT,directe,,directe
2009,BAIX LLOBREGAT,311,1,8305.0,14717.0,2598,312,"8326,923077",898.1,20.84166667,13.5,187,373.7,25.4,18.36666667,524.4,16.28333333,8.633333333,,213.3,84.4,28.53333333,29.45,BAIX LLOBREGAT,directe,,directe
2008,BAIX LLOBREGAT,359,1,7178.0,12553.0,2590,360,"7194,444444",1078.2,20.48333333,12.83333333,187,579.5,24.71666667,17.31666667,498.7,16.25,8.35,,411.8,90.3,27.56666667,28.65,BAIX LLOBREGAT,directe,,directe
2014,BAIX LLOBREGAT,290,1,6160.0,15500.0,"1801,9",291,"6192,09622",1281.2,21.275,13.75833333,187,822.7,24.83333333,17.93333333,458.5,17.71666667,9.583333333,,239.5,217.2,27.2,27.75,BAIX LLOBREGAT,directe,,directe
2015,BAIX LLOBREGAT,280,1,5962.0,15500.0,1685,281,"5996,441281",582.3,21.4,13.55833333,187,303.4,25.6,18.35,278.9,17.2,8.766666667,,93.0,136.5,28.76666667,29.5,BAIX LLOBREGAT,directe,,directe
2016,BAIX LLOBREGAT,269,1,6451.0,15500.0,"1750,819",270,"6484,514815",863.7,21.26666667,13.60833333,187,316.8,25.0,17.78333333,546.9,17.53333333,9.433333333,,214.6,36.2,27.66666667,28.65,BAIX LLOBREGAT,directe,,directe
2017,BAIX LLOBREGAT,257,1,4900.0,12930.0,"1272,23",258,"4931,124031",801.8,21.6,13.5,187,303.0,25.75,18.25,498.8,17.45,8.75,,149.6,56.4,29.0,29.35,BAIX LLOBREGAT,directe,,directe
2018,BAIX LLOBREGAT,257,1,5501.0,14423.0,"1428,18",258,"5535,581395",1658.4,21.60833333,13.875,187,659.6,26.1,18.83333333,998.8,17.11666667,8.916666667,,401.4,126.5,29.03333333,30.35,BAIX LLOBREGAT,directe,,directe
2019,BAIX LLOBREGAT,264,1,6841.0,17308.0,"1823,332",265,"6880,498113",1190.0,21.48333333,13.425,187,717.4,25.25,17.86666667,472.6,17.71666667,8.983333333,,298.0,242.3,28.53333333,29.8,BAIX LLOBREGAT,directe,,directe
2020,BAIX LLOBREGAT,270,1,3227.0,10500.0,"881,79",271,"3253,837638",1738.5,21.46666667,13.625,187,1066.5,25.48333333,18.18333333,672.0,17.45,9.066666667,,709.1,153.4,27.96666667,29.35,BAIX LLOBREGAT,directe,,directe
2021,BAIX LLOBREGAT,273,1,4839.0,17000.0,"1338,047",274,"4883,383212",664.0,20.96666667,13.63333333,187,254.6,25.08333333,18.2,409.4,16.85,9.066666667,,107.3,56.8,28.16666667,28.65,BAIX LLOBREGAT,directe,,directe
2022,BAIX LLOBREGAT,260,1,4004.0,14181.0,"1055,221",261,"4042,992337",683.3,22.44166667,14.60833333,187,378.8,26.83333333,19.2,304.5,18.05,10.01666667,,147.8,176.0,30.1,31.05,BAIX LLOBREGAT,directe,,directe
2023,BAIX LLOBREGAT,257,1,3300.0,8829.0,"856,929",258,"3321,430233",524.9,21.63333333,13.95,187,295.1,25.66666667,18.75,229.8,17.6,9.15,,125.8,89.2,28.6,29.5,BAIX LLOBREGAT,directe,,directe
2024,BAIX LLOBREGAT,253,1,3098.0,8000.0,"791,794",254,"3117,299213",1592.1,21.45833333,14.01666667,187,704.7,24.93333333,17.88333333,887.4,17.98333333,10.15,,419.0,85.0,27.96666667,29.45,BAIX LLOBREGAT,directe,,directe
2013,BAIX PENEDÈS,"3491,8","66,2",11702.0,17543.0,42022,3558,"11810,56773",1838.4,21.26666667,9.958333333,325,875.8,25.85,13.95,962.6,16.68333333,5.966666667,,599.0,159.8,29.16666667,30.55,BAIX PENEDÈS,directe,,directe
2012,BAIX PENEDÈS,3542,67,8143.0,11370.0,29605,3609,"8203,103353",1340.9,21.51666667,10.125,325,726.0,26.46666667,15.15,614.9,16.56666667,5.1,,386.4,188.1,29.73333333,30.15,BAIX PENEDÈS,directe,,directe
2011,BAIX PENEDÈS,3534,67,10200.0,15100.0,37063,3601,"10292,41877",2070.6,21.61666667,10.69166667,325,886.8,26.25,15.18333333,1183.8,16.98333333,6.2,,678.9,140.6,27.76666667,28.85,BAIX PENEDÈS,directe,,directe
2010,BAIX PENEDÈS,3587,67,9850.0,14500.0,36299,3654,"9934,044882",2135.7,20.075,9.525,325,1124.9,25.41666667,14.25,1010.8,14.73333333,4.8,,614.4,308.4,28.53333333,29.85,BAIX PENEDÈS,directe,,directe
2009,BAIX PENEDÈS,3624,77,8426.0,14980.0,31689,3701,"8562,280465",1641.9,21.80833333,10.50833333,325,703.4,27.25,15.08333333,938.5,16.36666667,5.933333333,,360.2,215.7,30.53333333,31.25,BAIX PENEDÈS,directe,,directe
2008,BAIX PENEDÈS,3715,77,8826.0,14000.0,33867,3792,"8931,170886",1896.7,20.89166667,9.908333333,325,1036.8,25.65,14.38333333,859.9,16.13333333,5.433333333,,780.9,157.7,28.73333333,29.75,BAIX PENEDÈS,directe,,directe
2014,BAIX PENEDÈS,3497,66,9873.0,14810.0,"35503,341",3563,"9964,451586",1742.6,21.75,10.725,325,929.8,26.21666667,14.95,812.8,17.28333333,6.5,,329.8,301.5,28.73333333,28.9,BAIX PENEDÈS,directe,,directe
2015,BAIX PENEDÈS,3444,39,10795.0,16192.0,37809,3483,"10855,29716",1026.1,22.275,10.26666667,325,569.6,27.36666667,14.98333333,456.5,17.18333333,5.55,,181.0,259.1,30.63333333,31.15,BAIX PENEDÈS,directe,,directe
2016,BAIX PENEDÈS,3505,39,9500.0,12000.0,"33765,5",3544,"9527,511287",1475.2,21.94166667,10.4,325,617.3,26.68333333,14.53333333,857.9,17.2,6.266666667,,341.0,88.9,29.86666667,30.75,BAIX PENEDÈS,directe,,directe
2017,BAIX PENEDÈS,3434,46,8197.0,9426.0,"28582,094",3480,"8213,245402",1087.0,22.13333333,9.841666667,325,358.7,27.28333333,14.63333333,728.3,16.98333333,5.05,,197.3,102.1,30.8,31.15,BAIX PENEDÈS,directe,,directe
2018,BAIX PENEDÈS,3510,40,9500.0,11000.0,33785,3550,"9516,901408",2570.5,21.65833333,10.68333333,325,902.2,26.96666667,15.53333333,1668.3,16.35,5.833333333,,578.8,201.1,30.16666667,31.45,BAIX PENEDÈS,directe,,directe
2019,BAIX PENEDÈS,3540,38,9411.0,10363.0,"33708,734",3578,"9421,110676",1365.5,22.14166667,10.13333333,325,688.8,26.63333333,14.7,676.7,17.65,5.566666667,,363.4,258.5,30.36666667,31.4,BAIX PENEDÈS,directe,,directe
2020,BAIX PENEDÈS,3559,38,7742.0,10520.0,"27953,538",3597,"7771,34779",2124.6,22.15833333,10.56666667,325,1279.9,27.13333333,15.23333333,844.7,17.18333333,5.9,,840.8,129.3,30.2,32.1,BAIX PENEDÈS,directe,,directe
2021,BAIX PENEDÈS,3569,36,10344.0,11393.0,"37327,884",3605,"10354,47545",1240.7,21.675,10.49166667,325,607.7,26.51666667,15.03333333,633.0,16.83333333,5.95,,251.8,127.7,30.0,30.5,BAIX PENEDÈS,directe,,directe
2022,BAIX PENEDÈS,3552,37,8669.0,9551.0,"31145,675",3589,"8678,092784",947.2,23.58333333,10.98333333,325,575.6,28.8,15.53333333,371.6,18.36666667,6.433333333,,267.1,237.5,32.6,33.1,BAIX PENEDÈS,directe,,directe
2023,BAIX PENEDÈS,3598,37,3835.0,7364.0,"14070,798",3635,"3870,921045",675.2,23.51666667,10.83333333,325,422.4,28.4,15.86666667,252.8,18.63333333,5.8,,183.5,98.4,31.5,32.45,BAIX PENEDÈS,directe,,directe
2024,BAIX PENEDÈS,3568,37,4254.0,7665.0,"15461,877",3605,"4289,008877",2041.1,22.88333333,11.11666667,325,889.7,27.25,15.08333333,1151.4,18.51666667,7.15,,499.5,140.3,30.6,32.3,BAIX PENEDÈS,directe,,directe
2013,BARCELONÈS,4,"0,2",10513.0,15500.0,45,"4,2","10714,28571",1111.7,20.73333333,13.06666667,187,463.7,24.61666667,17.25,648.0,16.85,8.883333333,,341.8,87.1,27.56666667,29.05,BARCELONÈS,directe,,directe
2012,BARCELONÈS,4,"0,1",8087.0,15246.0,33,"4,1","8048,780488",926.5,21.18333333,12.95,187,491.6,25.7,17.83333333,434.9,16.66666667,8.066666667,,257.6,120.2,28.26666667,29.1,BARCELONÈS,directe,,directe
2011,BARCELONÈS,4,0,8087.0,15246.0,36,4,9000,1317.4,21.39166667,13.925,187,586.0,25.65,18.58333333,731.4,17.13333333,9.266666667,,375.6,152.8,27.43333333,28.55,BARCELONÈS,directe,,directe
2010,BARCELONÈS,4,0,9295.0,,33,4,8250,1314.2,19.86666667,12.6,187,679.0,24.66666667,17.71666667,635.2,15.06666667,7.483333333,,331.1,123.4,27.73333333,29.2,BARCELONÈS,directe,,directe
2009,BARCELONÈS,4,,9090.0,,36,4,9000,898.1,20.84166667,13.5,187,373.7,25.4,18.36666667,524.4,16.28333333,8.633333333,,213.3,84.4,28.53333333,29.45,BARCELONÈS,directe,,directe
2008,BARCELONÈS,4,0,7178.0,,29,4,7250,1078.2,20.48333333,12.83333333,187,579.5,24.71666667,17.31666667,498.7,16.25,8.35,,411.8,90.3,27.56666667,28.65,BARCELONÈS,directe,,directe
2014,BARCELONÈS,4,0,8800.0,15500.0,"35,2",4,8800,1281.2,21.275,13.75833333,187,822.7,24.83333333,17.93333333,458.5,17.71666667,9.583333333,,239.5,217.2,27.2,27.75,BARCELONÈS,directe,,directe
2015,BARCELONÈS,3,0,8157.0,0.0,24,3,8000,582.3,21.4,13.55833333,187,303.4,25.6,18.35,278.9,17.2,8.766666667,,93.0,136.5,28.76666667,29.5,BARCELONÈS,directe,,directe
2016,BARCELONÈS,3,0,9157.0,0.0,"27,471",3,9157,863.7,21.26666667,13.60833333,187,316.8,25.0,17.78333333,546.9,17.53333333,9.433333333,,214.6,36.2,27.66666667,28.65,BARCELONÈS,directe,,directe
2017,BARCELONÈS,3,0,7570.0,0.0,"22,71",3,7570,801.8,21.6,13.5,187,303.0,25.75,18.25,498.8,17.45,8.75,,149.6,56.4,29.0,29.35,BARCELONÈS,directe,,directe
2018,BARCELONÈS,4,0,7570.0,0.0,"30,28",4,7570,1658.4,21.60833333,13.875,187,659.6,26.1,18.83333333,998.8,17.11666667,8.916666667,,401.4,126.5,29.03333333,30.35,BARCELONÈS,directe,,directe
2019,BARCELONÈS,3,0,3551.0,0.0,"10,653",3,3551,1190.0,21.48333333,13.425,187,717.4,25.25,17.86666667,472.6,17.71666667,8.983333333,,298.0,242.3,28.53333333,29.8,BARCELONÈS,directe,,directe
2020,BARCELONÈS,3,0,2432.0,0.0,"7,296",3,2432,1738.5,21.46666667,13.625,187,1066.5,25.48333333,18.18333333,672.0,17.45,9.066666667,,709.1,153.4,27.96666667,29.35,BARCELONÈS,directe,,directe
2021,BARCELONÈS,3,0,3383.0,0.0,"10,149",3,3383,664.0,20.96666667,13.63333333,187,254.6,25.08333333,18.2,409.4,16.85,9.066666667,,107.3,56.8,28.16666667,28.65,BARCELONÈS,directe,,directe
2022,BARCELONÈS,3,0,1699.0,0.0,"5,097",3,1699,683.3,22.44166667,14.60833333,187,378.8,26.83333333,19.2,304.5,18.05,10.01666667,,147.8,176.0,30.1,31.05,BARCELONÈS,directe,,directe
2023,BARCELONÈS,3,0,1460.0,0.0,"4,38",3,1460,524.9,21.63333333,13.95,187,295.1,25.66666667,18.75,229.8,17.6,9.15,,125.8,89.2,28.6,29.5,BARCELONÈS,directe,,directe
2024,BARCELONÈS,3,0,3090.0,0.0,"9,27",3,3090,1592.1,21.45833333,14.01666667,187,704.7,24.93333333,17.88333333,887.4,17.98333333,10.15,,419.0,85.0,27.96666667,29.45,BARCELONÈS,directe,,directe
2013,BERGUEDÀ,"6,2","0,1",6800.0,11500.0,43,"6,3","6825,396825",1390.3,19.11666667,6.716666667,704,947.9,24.46666667,11.0,442.4,13.76666667,2.433333333,OSONA,482.9,398.1,28.16666667,29.65,BERGUEDÀ,proxy,OSONA,proxy_temp
2012,BERGUEDÀ,6,"0,3",5265.0,11340.0,37,"6,3","5873,015873",1335.1,20.19166667,6.575,704,895.4,26.2,11.91666667,439.7,14.18333333,1.233333333,OSONA,537.9,150.0,30.53333333,31.3,BERGUEDÀ,proxy,OSONA,proxy_temp
2011,BERGUEDÀ,7,0,5265.0,11340.0,40,7,"5714,285714",1537.7,20.31666667,7.383333333,704,862.0,26.01666667,12.13333333,675.7,14.61666667,2.633333333,OSONA,568.8,238.0,27.56666667,28.7,BERGUEDÀ,proxy,OSONA,proxy_temp
2010,BERGUEDÀ,6,0,6052.0,,35,6,"5833,333333",1901.7,18.15833333,6.708333333,704,1220.4,24.53333333,11.66666667,681.3,11.78333333,1.75,OSONA,641.0,343.8,28.23333333,29.9,BERGUEDÀ,proxy,OSONA,proxy_temp
2009,BERGUEDÀ,6,,5918.0,,36,6,6000,1268.7,20.1,7.15,704,698.3,26.25,11.7,570.4,13.95,2.6,OSONA,332.9,216.5,29.96666667,30.7,BERGUEDÀ,proxy,OSONA,proxy_temp
2008,BERGUEDÀ,7,0,5313.0,,37,7,"5285,714286",2112.1,18.95,7.058333333,704,1460.8,24.41666667,11.83333333,651.3,13.48333333,2.283333333,OSONA,1049.3,270.5,27.93333333,29.35,BERGUEDÀ,proxy,OSONA,proxy_temp
2014,BERGUEDÀ,5,0,5280.0,11500.0,"26,4",5,5280,1695.6,19.75,7.75,704,1170.2,25.0,12.13333333,525.4,14.5,3.366666667,OSONA,466.7,512.4,27.36666667,27.4,BERGUEDÀ,proxy,OSONA,proxy_temp
2015,BERGUEDÀ,5,0,5280.0,0.0,26,5,5200,1304.6,20.55,7.291666667,704,1036.0,26.75,12.16666667,268.6,14.35,2.416666667,OSONA,461.8,334.1,30.3,31.15,BERGUEDÀ,proxy,OSONA,proxy_temp
2016,BERGUEDÀ,5,0,5787.0,0.0,"28,935",5,5787,1464.4,20.275,7.458333333,704,940.8,26.15,11.66666667,523.6,14.4,3.25,OSONA,521.4,254.4,29.96666667,31.35,BERGUEDÀ,proxy,OSONA,proxy_temp
2017,BERGUEDÀ,5,0,5620.0,0.0,"28,1",5,5620,938.8,20.60833333,6.916666667,704,420.0,26.81666667,11.88333333,518.8,14.4,1.95,OSONA,194.5,63.0,31.0,31.65,BERGUEDÀ,proxy,OSONA,proxy_temp
2018,BERGUEDÀ,5,0,2800.0,0.0,14,5,2800,2362.8,19.63333333,7.6,704,1162.6,25.91666667,12.48333333,1200.2,13.35,2.716666667,OSONA,579.2,453.1,29.06666667,30.5,BERGUEDÀ,proxy,OSONA,proxy_temp
